Date,Technology,Healthcare,Financials,ConsumerCyclical,ConsumerDefensive,Energy,Utilities,RealEstate,Materials,Industrials,CommunicationServices
06/20/2023,-31454,-92356,-64454,0,0,0,0,0,0,0,-158227
06/22/2023,-57614,-41184,-50190,0,42160,0,0,0,0,0,-183834
06/23/2023,0,0,0,0,0,0,0,0,0,38761,0
06/26/2023,0,0,200098,0,0,247964,0,0,0,0,0
06/27/2023,24561,32478,170804,189982,-476567,191714,-140373,100719,-83007,33347,-114186
07/03/2023,-377168,0,-218462,195533,117803,-605894,0,-66991,-40701,-176293,-9366
07/05/2023,-1906504,-812090,-711733,-178653,-1173372,1914393,-412711,218157,101826,67464,-1614404
07/06/2023,-943796,-1253477,-3162353,-2004289,-1376225,-2916160,166309,-33884,-584922,-2268378,-4921607
07/07/2023,-4505384,-1813427,-2633783,-5472898,1388967,-392015,941754,140648,1407585,1162817,1824382
07/10/2023,-3640403,-1936748,2051392,-969657,2471016,2235662,724452,668212,1409232,788945,-1835893
07/11/2023,1338901,1000197,278991,350879,675411,661840,109655,-370081,824366,132383,-345968
07/12/2023,-268633,-164774,417303,1206306,236529,9506305,-537088,-4375514,798601,-71441,20748443
07/13/2023,-801510,409888,1492080,2764123,1704276,-3153114,1182758,362733,565436,-91838,217726
07/14/2023,-3371378,-123286,-1137110,-1458110,-98151,439241,-399034,-261556,7671,-1842411,-7118960
07/17/2023,-1908783,-25175352,1455273,37032,-69267,149335,118181,-619360,-286756,-999211,-981259
07/18/2023,-864952,-996757,-5388714,-1982077,975037,-594861,-437121,5714494,2142790,-873152,4084762
07/19/2023,-2397438,1740777,-1740321,-515629,2392969,785982,-3921500,-673088,1321641,2322928,2028951
07/20/2023,14105478512,12306805592,16192254068,3964231298,7212352387,3496265381,1332665315,301649054,4433351123,4190354097,9462453058
07/21/2023,-1624677,-36760,389168,-2035141,831458,-784241,5253,-265551,-2164249,-51519,389992
07/24/2023,-7063515,4324042,-8916103,2021437,-1131173,994921,740258,-1024019,391840,-1929110,3842032
07/25/2023,17106589,17069381,21677532,15308103,7804828,8677239,10311944,2923039,6064342,7982983,14320440
07/26/2023,15224214,10631422,9872084,5852922,2510711,-11832526,11638482,287395,2194631,2373023,11886184
07/27/2023,-4242675,-2393194,-1632343,-2561250,-24327228,-407751,-4994726,1152631,-25111,361772,-11210967
07/28/2023,-13819642,-3081911,-3126550,-5826051,-2094316,-7916498,-3337029,-1061332,-2675667,-2081003,-5382628
07/31/2023,-384731762,-279432265,-373734530,-167032872,-274511751,-109428648,-58008453,-57096190,-35110709,-146296172,-342960920
08/01/2023,-5188158,495452,5500966,2245792,643764,5223392,1330799,-189647,-3852,940720,-551116
08/02/2023,-7782393,5116336,31167801,-8332684,2192358,10375438,-9498439,-1543340,-146651,-2878837,26335494
08/03/2023,52113449,33703929,7836429,14691700,32235030,-10900357,6979821,3370148,26726336,10083621,55772321
08/04/2023,-54772434,-43313768,-21877874,-22499636,-11882695,-42642197,-8028654,-16200236,-5239170,-24475162,-16984386
08/07/2023,-2530413,21340246,-7038324,3583583,921884,-7581916,-1947366,1940564,-1113553,-2389012,-5890027
08/08/2023,-10798994,-5081725,5379890,15548635,9485257,-6726602,269658,-2698717,3914839,-1877765,-178598
08/09/2023,-26438514,-21235240,-19419749,35267512,-3145795,-1257408,14659345,-6925772,-14621423,-9228059,-33304242
08/10/2023,-50201657,-51085502,-28318404,-32157195,-37259428,-51374966,-4386015,-15404657,-14811731,9038503,-65305587
08/11/2023,88823375,-87311799,-94561584,-10096185,30029546,-170036612,-9339680,36042084,-12811790,47674905,-47947598
08/14/2023,-141743917,19177899,-65861475,-134377667,-19232715,52989999,26572253,46438917,-155596745,-15153289,-24564971
08/15/2023,-14566457,2677603,7771222,11052780,38904438,5394099,-4762355,5494107,15243156,11010580,-32815017
08/16/2023,1393175,1437220,1826496,2228089,649826,-1787658,1669622,171179,95739,1822936,1022480
08/17/2023,0,0,0,-49035,0,0,0,0,0,0,244011
08/21/2023,-1823955,-1010244,-1831919,-994340,-286868,-2000951,69575,-457237,-655551,-267803,-2487784
08/22/2023,11972534,7498598,8500417,5184115,9019430,6871145,-3061437,3034777,3492461,5377713,1112957
08/23/2023,1522413,273058,8623,66303,-179023,-348988,0,0,-92048,385274,2871938
08/24/2023,0,0,0,0,-37220,-34661,0,0,-446700,0,995808
08/25/2023,0,0,254979,34241,0,0,0,0,32894,0,-73362
08/28/2023,-233132,0,0,0,32955,-220278,0,0,0,-286899,-58342
08/29/2023,0,0,0,0,0,0,-80797,0,0,0,0
08/30/2023,-585600,-89127,350686,-258050,0,5243327,0,0,0,0,590000
09/07/2023,-191255,-436820,-260455,0,-151803,0,43779,0,0,-36540,-372618
09/12/2023,32035,0,102844,0,0,0,0,0,0,66377,326951
09/14/2023,0,0,41932,0,0,0,0,0,0,0,63910
09/18/2023,0,0,0,0,0,0,0,0,0,0,35950
09/26/2023,-100036,-48211,0,0,0,-56155,0,0,0,0,-191472
10/02/2023,0,0,0,157703,0,-40961,0,0,0,-40894,-37882
10/03/2023,0,0,2164354,-132048,0,0,0,0,0,0,0
10/04/2023,40761,-79992,783450,233419,491642,95145,0,50211,-33011,-320612,18280
10/05/2023,-138583,-93125,-29953,234208,-103231,-1896684,-41610,-234757,-3092051,74882,677160
10/10/2023,12420900,10211406,12846545,6267370,9582210,-1883106,-3136647,5414102,3824070,7322931,6854325
10/11/2023,-117739,-91501,-1483349,-539996,507447,-1336211,-415624,-86674,-688392,701320,-3980332
10/12/2023,2755057,-298183,2803003,-1138450,415607,437634,518735,226170,-320823,1069449,-177609
10/13/2023,2447691,-217659,6530410,1890061,1546999,-4675072,-1014052,-1456749,2659692,-1336390,985007
10/16/2023,-97505,-65683,-332936,-411688,205716,4894558,-315509,-272991,-181815,-660705,-1035086
10/17/2023,20677,645580,-280441,-1411173,712199,-631250,358766,-1135068,124686,1629800,2531985
10/18/2023,-3253990,-292223,-3677691,-648730,913927,-3911622,129916,-439623,-1522524,-1975333,-2260663
10/19/2023,-107242,1010969,1564533,-692569,2586972,740842,1178055,272462,48767,-582199,2406620
10/20/2023,-1571587,-2931016,-1636962,883432,544770,-359799,130093,-187021,-303792,966078,-2666879
10/23/2023,-89473,50509,143856,536688,159430,428730,724908,-89419,-92030,619744,-3201116
10/24/2023,-4556713,-5211674,-7039272,-5997915,-8904037,-12049164,2461775,-5688441,1603755,2685917,-12505789
10/25/2023,-8880773,-2123172,-5407746,-2156442,-2168510,-2051847,736635,632563,-3055759,1431532,-13321222
10/26/2023,-1123709,89985,-2810141,-570995,392630,9928957,4780162,640453,375520,1714786,-2272133
10/27/2023,-23386277,-16990751,-16568677,-4787298,-9684535,-807050,-11034112,2056265,-2372729,-7325842,-23338439
10/30/2023,167273,25654787,1159979,-1332363,1210940,-2397133,1737345,-405277,410138,2216866,-3205670
10/31/2023,-3290753,8345586,-3200904,431876,204876,-10277265,-17691,-337070,-362355,241893,7785693
11/01/2023,1727,7347406,30508812,-2954072,3040128,11292986,-714384,354043,-863654,7639086,-4104464
11/02/2023,3096460,-2009048,-17169148,-1065809,212018,7663349,9926939,859231,-11810161,20571720,-15267356
11/03/2023,-1766168,-2179310,-3115997,-6121693,-795568,7544627,1404602,-3792118,808287,2877125,-1316313
11/06/2023,1170918,-2544966,5762207,-5735081,-8552921,1613948,-9169183,-8831182,630566,11087136,-27520622
11/07/2023,-6338941,5703014,20610396,10783914,1877334,7493689,-616060,1099982,1229098,13807010,20517696
11/08/2023,-25413686,-20062513,54711338,5232947,-4190601,-3639206,27977841,7205748,-5740266,-12093763,6458841
11/09/2023,-58878454,-3553941,-19464974,3799424,-35573038,165550,4359326,-6410931,-24111693,12063823,-54749622
11/13/2023,-14062270398,-12311562517,-16173077582,-3663600313,-7198914259,-3465964411,-1138373418,-247354152,-4408033655,-4028543592,-9491957732
11/14/2023,-82308434,-10780668,-125847534,-27311041,-49963894,248763798,184699077,-4852167,-44676758,123914224,38385393
11/15/2023,-3148898,152780,-10819178,3245907,-12266069,-3996329,15876733,4115614,-6687866,4051755,-21124799
11/16/2023,1792054,221813,921100,1948618,2503117,703955,463167,2107014,541274,217956,2382011
11/17/2023,-386902,928493,622346,-793507,-1229624,-2938948,1445532,-97854,-192447,-1199941,-1758720
11/20/2023,30944,61667,0,0,-33132,41248,0,0,57858,0,0
11/21/2023,-6329821,-4900571,-2263208,-3979920,-2018422,-4067918,2488745,-119745,-2040669,-2043724,6916431
11/22/2023,996102,462510,366007,-211503,1208705,-476332,503173,-114361,-718554,-2353457,-1764957
11/24/2023,-515910,1769347,-1220936,1667033,-5539331,64103,1515499,-1290449,-921158,-6365790,968739
11/27/2023,-52464,0,-31077,-35722,0,-50100,0,0,0,0,-102270
11/28/2023,0,146073,0,0,0,0,0,0,0,-43599,-50670
11/30/2023,0,-45601,58500,53755,0,81321,0,-30152,0,-59721,0
12/01/2023,-88668,-434756,-167420,0,-402560,-189360,-88734,0,0,-457129,-41106
12/04/2023,410000,0,0,0,0,0,0,0,0,0,0
12/05/2023,0,0,0,0,0,-700365,0,0,9348,0,0
12/06/2023,0,0,-32927,41224,-251535,104685,-36337,148461,-33161,0,207510
12/07/2023,0,132231,63697,0,222289,0,0,0,0,144820,51766
12/08/2023,0,-148229,0,0,0,0,0,0,0,0,0
12/11/2023,0,105197,-56767,0,-8791,42975,-78703,116852,0,106292,131039
12/13/2023,-324486,-129641,-57946,162914,-12987,-371080,3486,91432,77457,591343,-812006
12/14/2023,0,0,0,0,58585,0,0,0,0,0,86420
12/27/2023,-405322,-163123,0,0,-370261,159618,265487,0,0,0,-309764
01/02/2024,65370,-257905,-139465,339201,20519,22316,0,0,0,-167801,-37963
01/03/2024,0,-235185,-56433,0,0,0,-42254,0,-60002,0,-85389
01/04/2024,2526791,-77527,-1007149,-1636927,456141,-932914,419529,139859,-1890907,290023,2000051
01/05/2024,154878,-206486,419270,-205539,131423,-741,816547,-897318,43068,-5791,-891297
01/08/2024,-74854,24329,-79336,70527,429673,-1777167,-254526,-138342,-251185,82110,958899
01/09/2024,-447,-599791,1667825,-1089789,-3923890,65914,-37595,-147576,-134203,-551667,-585362
01/10/2024,-3611944,1743385,-8405,1056170,-1153480,-11412,-3695823,449363,420725,1700815,-7731622
01/11/2024,-1136194,-1068750,138935,-627019,1179000,-365302,-551539,-867854,-86777,-221837,-2298189
01/12/2024,4465674,3267715,-329568,595974,-339247,-594375,-369670,206597,310462,1235249,-2552924
01/16/2024,8762428,-5404406,-1657279,1662367,2867048,-1947631,6884401,-2000733,3446730,2209473,2043505
01/17/2024,-1320901,3686184,-1573808,-3402511,4660967,2765680,53860,-531299,3341963,-1492491,-297
01/18/2024,-586519,283284,-1615598,1912616,101227,47534,97101,-302759,0,-453387,587441
01/19/2024,-1193513,-1478565,-1291628,83950,512656,46060,1157247,111620,-1799518,40147,816217
01/22/2024,-292899,-140801,82065,-371211,139356,-265835,-138542,-38066,1148,240955,-146490
01/23/2024,178748,-1331375,472133,-651329,781463,-584168,275805,-172178,-303242,4944703,-2883188
01/24/2024,69304118,29953498,29463443,25732206,19775793,36488183,7528037,8142398,13789629,29801918,28891440
01/25/2024,-4199024,-255619,-1293949,877765,-3439921,113433,-5502808,-2799785,-253428,-619213,811725
01/26/2024,22469460,-1852294,2400006,-1203176,4167502,-846398,1341434,-2418574,-362366,1750321,6264332
01/29/2024,-9269604,-8146146,-4807060,-11084359,-9144528,-5510694,-8258515,-4393578,7073412,-6971901,382575
01/30/2024,-10270913,-3835184,681115,-3296896,-2821317,-2387511,2780066,-445694,260044,3359979,-13055411
01/31/2024,-2587829,178373,-5412720,1380834,131880,-12451614,-1823521,-5850386,-17143387,-3269279,-8886589
02/01/2024,14792431,-7513180,-9418300,-9158927,926008,-3883197,-4174429,3377679,-809637,358631,-16982220
02/02/2024,-2965369,-6393754,-7383931,-463262,-2301304,9072,-1304237,-262598,-2411559,-469079,-3339225
02/05/2024,-15748022,14006795,-2174539,574451,363378,106435,1761462,14554895,17279454,-1546874,-7226663
02/06/2024,637325,5983787,-12123165,10728180,1733005,16505933,-10199150,4043580,7514924,958485,-6924273
02/07/2024,-14229251,-9843156,217084102,6587790,1095120,43193605,7171621,-2046180,10228046,-171213,911439
02/08/2024,16924130,13627885,6146867,10515529,28803198,-10808722,16082904,16679638,4757099,-1111985,13889125
02/09/2024,536074,39001727,-2676297,47719773,23235319,21847960,38257684,81184857,54053483,5514074,38330206
02/12/2024,31633315,6178054,45139144,-6493741,-34030444,2008429,7025798,-30977822,15917660,41236813,11423762
02/13/2024,45261356,17166724,34723779,-54641828,21932662,-43632509,59911094,-6468715,-12162208,-20743292,55638556
02/14/2024,165207717,14379665,48854687,44831213,27045718,104823850,35061866,23043144,39391294,-18481442,149332794
02/15/2024,91716300,46639941,57992481,50614234,69066526,57869320,46132232,34556603,34034013,33457546,71922313
02/16/2024,-740029,-551522,875297,67995,-318974,-163947,-115347,255928,86850,-248701,-1273276
02/20/2024,-110306,0,-36052,-1307,0,0,0,49416,0,400756,-190300
02/21/2024,39775,0,0,0,37705,0,0,0,0,0,67658
02/22/2024,-37210,0,-48763,-52695,0,-324593,0,0,0,0,56410
02/23/2024,-856557,112823,7401,-95293,140492,7746,188760,0,52439,-232120,-163510
02/26/2024,-1516009,-402388,93277,-264966,16732,738878,172741,-283262,-87048,-113537,690181
02/27/2024,0,0,0,-33095,0,0,0,0,0,0,0
02/28/2024,0,-101485,0,-576171,-84519,-21732,0,0,0,0,-54499
02/29/2024,-71659,151636,-67074,-135596,83188,-1994235,0,0,0,0,-52305
04/01/2024,-273301,-111645,-388955,-783065,875381,-103881,1273954,-1296425,-100231,-248594,-115410
04/02/2024,0,-30846,-423958,0,-148059,41284,0,1637720,65004,46353,149323
04/03/2024,-67329,0,-75908,0,0,0,0,203343,0,0,41695
04/04/2024,0,0,-178800,-57265,261572,0,0,0,0,0,0
04/05/2024,-2315627,1481619,2348090,975855,-812494,-3461861,432104,151647,449575,-493345,-3382144
04/08/2024,0,-107962,0,0,324349,0,0,40284,0,0,0
04/09/2024,45097,254066,80848,-383058,1308842,-146053,690850,229268,-1251075,-73324,335892
04/10/2024,-1056257,-466721,-431845,-7746,8337059,746461,-1961753,85083,44353,0,376218
04/11/2024,-70416967,-29834880,-24689549,-27644412,-20472800,-26891575,-8835373,-6857055,-8764715,-31681318,-32119629
04/12/2024,11503499,-20173,-382913,2280898,1721949,14590695,520854,-199192,1551508,2156836,2448462
04/15/2024,-1070562,-686549,1370565,-800887,630290,-1046164,1517775,-938798,-3745772,203008,4573741
04/16/2024,-3954026,-1427032,-5822089,-4234739,2331811,-990979,741609,78653,-3445248,-169304,-7341425
04/17/2024,-376970,467917,500561,-118481,2395409,-225158,48565,139677,-434734,1652843,-601596
04/18/2024,-4621770,-1447306,157631,743536,7109407,145756,1687412,2576833,114276,-794646,-3799469
04/19/2024,4097589,2671289,695502,1520225,14239322,2457786,1828207,47279589,-297812,680830,1984164
04/22/2024,1158544,6455714,-156456,1181188,19183197,1748215,659678,833806,230877,-5484518,3824161
04/23/2024,-1530229,-3218961,-2936895,-2398581,7395962,-3856745,-74175,-131893,-924751,-549517,-2469828
04/24/2024,13811143,9616154,6627954,-1839983,16641193,3687508,4124800,942530,1664662,-6649965,16277034
04/25/2024,-17116699,291483,-18072798,-2070295,-19232828,-2342007,-9391727,-497547,6998087,1634007,-11435863
04/26/2024,-1455221,736672,-668243,2726992,-195242,368602,-1152862,-559282,-514857,-1526964,-1200851
04/29/2024,-199319,-704320,-2310613,1133818,1971530,-6594396,2144897,636403,3761106,-1510265,-479441
04/30/2024,13422662,-23164645,-15357429,4703589,27530182,-217524,102885,-2196109,2792490,-1960377,-4135818
05/01/2024,12553278,19776837,3573076,2448872,27041092,-4606188,5628459,2691345,2323625,1894656,14429576
05/02/2024,-4538619,-7702458,-2573030,-4590046,11204255,-1136554,1885869,-8800224,-1562210,-1217950,-5557956
05/03/2024,-3005047,17553387,-2709950,985829,-3144958,10211356,2019142,-721573,365264,-4842489,5322520
05/06/2024,7988098,3825443,-4732742,2181058,8093306,3166736,2030751,7892957,-8501597,413580,14056861
05/07/2024,237268,-8910356,-14074614,-8311257,25818296,-22932971,-6488061,3756841,-4675908,-2621714,-14735990
05/08/2024,-8242213,12377483,-4639560,-1051454,10508364,-30917745,8746457,1543940,-3532815,7302606,2429806
05/09/2024,5739066,27533974,34691001,28650459,107724171,51672786,-1670571,12968750,-13639387,8914882,11309069
05/10/2024,116835476,30223331,-49949478,57743995,580194649,48625671,41849657,135680060,27729296,28987983,49267323
05/13/2024,162781231,89932014,142484072,14073107,292569743,-40812406,48783364,48393833,59122228,46042564,99483007
05/14/2024,-101273610,-88631530,-32795986,-45168616,201145197,7976587,-92558222,-3603720,5391179,-20069768,-57598081
05/15/2024,-102409595,-135230344,-48111610,13647936,445218433,200966689,66437999,-16791721,80576514,23050786,-17442648
05/16/2024,-16719731,-6896661,-5482663,-7298506,2006157,-73786,-18990625,-2039318,200116,-6111900,-17816868
05/17/2024,-39012,-272134,0,0,23089,0,-34351,-161950,0,322324,1892687
05/20/2024,-1693,22695,-34121,142847,-93612,576190,0,96916,-30344,243869,-1010111
05/21/2024,61578,0,-102886,34912,383953,99164,35638,0,0,0,215259
05/22/2024,0,34000,231400,0,-69630,-148674,747795,166029,58441,101459,0
05/23/2024,-36434,30472,0,-19964,288689,0,0,0,0,0,49479
05/24/2024,-18510,-74200,59423,-51669,-985649,0,-72511,-8408001,19518,10320,-567774
05/28/2024,132709,-2034996,-274446,-589536,-29864,-177275,47913,28410,-163042,-227848,256408
05/29/2024,0,40209,0,0,0,0,0,0,0,0,0
05/30/2024,12406,-211132,-196729,0,424061,0,0,0,-95392,0,210972
05/31/2024,0,0,0,0,0,36016,0,0,0,0,0
07/01/2024,117523,-258683,-108012,24020,519045,-261793,-125385,-378992,-83646,-921905,0
07/02/2024,3521031,312235,123308,-60807,517173,-259885,-61949,0,0,139716,849332
07/03/2024,179650,0,0,-326291,0,-2631,0,0,0,-60146,-270279
07/05/2024,9221209,1014125,826446,688773,91681,1109274,330475,-61904,3709,206003,-1663057
07/08/2024,3711052,-194766,2349,-378620,11933,754770,-1045795,-61420,-189763,-1196881,60316
07/09/2024,4355283,365664,-1631109,137051,677011,1039284,-96757,0,1200543,-58636,40221
07/10/2024,14023791,-351652,-356440,-5553874,2414627,-2314027,-1172885,-49735441,3853361,833830,-1114626
07/11/2024,29524819,-12735267,69590,-4379987,-6701351,-2142847,488391,-949340,-8393641,3193424,-3318610
07/12/2024,38132867,-4284101,-1676599,-2294382,741786,-292819,-2260256,-3411542,-789822,-2523760,-15086417
07/15/2024,21278223,-2800652,-5620840,-3022222,-632427,-3163627,-3632,252267,6714520,-83249,2292340
07/16/2024,32017726,5347279,4933988,6879729,3384636,4076518,-1540269,8265337,6798964,-375688,1823270
07/17/2024,32593235,-2427174,-2167942,-2924567,1065012,-2195518,-972,-5313681,2448381,-530933,163237
07/18/2024,28360778,889050,-3726943,-837944,-5243529,12778758,-4455429,986691,-769564,-552337,-5728658
07/19/2024,115390974,-4954685,-7538601,-54874,2225029,-6080397,3036106,-3091910,-7014189,-2294566,-11983726
07/22/2024,47791181,1397248,-2300708,-51596,3714260,-38465,-479427,-859474,-1781105,-897810,-845390
07/23/2024,25458772,-1583696,-149288936,1505066,-4766330,-35096215,334124,-1572,988386,-6651165,-14724069
07/24/2024,50505315,-221992,-1830314,3632060,1227666,2212173,-302763,599249,621500,190613,-917392
07/25/2024,262955610,-9687512,-5373170,19280224,-4156948,9872199,-3075580,1885876,-7155388,-1984394,-11973319
07/26/2024,30812287,-1840773,-3215595,3760369,5448364,-3606697,3242373,-878246,-1707772,-5109760,-5295611
07/29/2024,75990304,-4235952,2468406,21770896,-1917927,1710829,2225555,4321024,2772005,-8692191,-3147246
07/30/2024,24532715,-9068184,-5262331,-7589764,-9574114,-17162924,-5267294,-5204062,-12960375,-15418818,-18678944
07/31/2024,151584597,-1540539,-11863193,6862450,5732121,5256317,935587,-2125384,-24529964,-428872,-6432534
08/01/2024,63387181,-1751392,-734198,166509,1025600,14291847,-607637,108939,-1908142,114241,-1401264
